Distance,Peak_AF,Coherence_Ratio,Merit_Function,Q_effective,Merit_Scaled
0.1,0.0016315465780653063,1.3138016011822462,0.002143528506665614,0.8,0.0017148228053324912
0.16551724137931034,0.002233597156344998,1.300660301167616,0.002905151150058816,0.7933333333333334,0.002304753245713328
0.23103448275862068,0.00346436913171754,1.4792634865677188,0.005124714760542069,0.7866666666666666,0.004031442278293094
0.296551724137931,0.0040245471318567354,1.3278193876704,0.005343871708272676,0.78,0.004168219932452687
0.3620689655172413,0.004539968293812333,1.4233817503582094,0.006462108016617372,0.7733333333333334,0.004997363532850768
0.4275862068965517,0.0049646097515303675,1.560937531817475,0.0077494456919907796,0.7666666666666667,0.005941241697192932
0.49310344827586206,0.007935244364846517,1.3646676582714588,0.010828971345186886,0.76,0.008230018222342034
0.5586206896551723,0.010218646508291834,1.5257483082918994,0.01559108262305919,0.7533333333333334,0.011745282242704592
0.6241379310344827,0.004957707166782218,1.5706684269041291,0.007786914116701153,0.7466666666666667,0.005814229207136861
0.689655172413793,0.01103045467753135,1.3210084729954807,0.014571324090011547,0.7400000000000001,0.010782779826608547
0.7551724137931034,0.009550101368397124,1.4486738846845264,0.013834982448486872,0.7333333333333334,0.01014565379555704
0.8206896551724137,0.009187868685584667,1.4544610302673275,0.013363396954396391,0.7266666666666667,0.009710735120194712
0.886206896551724,0.009988945442555573,1.359388112806156,0.013578853694079273,0.7200000000000001,0.009776774659737078
0.9517241379310344,0.009017963972293508,1.1880400054250264,0.010713701966566272,0.7133333333333334,0.007642440736150608
1.0172413793103448,0.0150219646398668,1.1974732143610791,0.01798840028331977,0.7066666666666667,0.012711802866879304
1.0827586206896551,0.01566918677705592,1.5305960688318911,0.023983195682754442,0.7000000000000001,0.01678823697792811
1.1482758620689655,0.012168029782346147,1.3144774124735383,0.015994600303199314,0.6933333333333334,0.011089589543551525
1.2137931034482758,0.007999784734275085,1.1954354788574808,0.009563226494574901,0.6866666666666668,0.0065667488596081
1.2793103448275862,0.013094331666421035,1.3865652514690814,0.01815614527987064,0.68,0.012346178790312036
1.3448275862068966,0.013870871504691677,1.4788538346184088,0.020512991514212504,0.6733333333333333,0.013812080952903085
1.410344827586207,0.01681081752003301,1.3285275661642695,0.022333634485121115,0.6666666666666667,0.014889089656747411
1.475862068965517,0.01265004330601425,1.4713240843033928,0.01861231338361968,0.66,0.01228412683318899
1.5413793103448274,0.026108399536735962,1.521780349421433,0.03973124936984843,0.6533333333333333,0.025957749588300976
1.6068965517241378,0.015799381962899595,1.38892762256313,0.021944198027696933,0.6466666666666667,0.014190581391244019
1.6724137931034482,0.023598901946925436,1.4963189603974947,0.035311484427745884,0.6400000000000001,0.02259935003375737
1.7379310344827585,0.026979698657251028,1.3576781381891614,0.03662974704188119,0.6333333333333333,0.023198839793191418
1.803448275862069,0.024244794229241154,1.3970912365359456,0.03387218954929008,0.6266666666666667,0.02122657211755512
1.8689655172413793,0.030815419853969375,1.5774535944804944,0.04860989481406958,0.6200000000000001,0.030138134784723148
1.9344827586206894,0.02552106479461789,1.315776304937635,0.03358001233353629,0.6133333333333333,0.020595740897902254
2.0,0.029688739946784205,1.4680742762403678,0.04358527540986372,0.6066666666666667,0.026441733748650657
