Distance,Peak_AF,Coherence_Ratio,Merit_Function,Q_effective,Merit_Scaled
0.1,0.003469390022550011,1.400224371558549,0.0048579244640165895,0.8,0.003886339571213272
0.16551724137931034,0.004908641854142138,1.4059175602061784,0.006901145779501447,0.7933333333333334,0.0054749089850711485
0.23103448275862068,0.006082180248723796,1.3380121993559115,0.008138031371474012,0.7866666666666666,0.006401918012226222
0.296551724137931,0.009394994558471193,1.407508596938295,0.013223535609236706,0.78,0.010314357775204631
0.3620689655172413,0.010819548320273951,1.428840588175253,0.015459409785730804,0.7733333333333334,0.011955276900965156
0.4275862068965517,0.009717444498536093,1.3757260462436334,0.013368541499563007,0.7666666666666667,0.010249215149664972
0.49310344827586206,0.017077830121783533,1.413253966373162,0.024135311156657638,0.76,0.018342836479059803
0.5586206896551723,0.01984821586213665,1.4557675865946123,0.02889438930383157,0.7533333333333334,0.021767106608886453
0.6241379310344827,0.014935285504047683,1.4093531963069357,0.021049092362886244,0.7466666666666667,0.015716655630955062
0.689655172413793,0.022223332666605443,1.43161263691157,0.03181520387980205,0.7400000000000001,0.02354325087105352
0.7551724137931034,0.021822783120948888,1.4307982458137112,0.031223999808226734,0.7333333333333334,0.022897599859366274
0.8206896551724137,0.023973652781328486,1.4496665855124957,0.03475380336977061,0.7266666666666667,0.025254430448699978
0.886206896551724,0.02248179778159811,1.4028000727065406,0.03153746756259957,0.7200000000000001,0.022706976645071694
0.9517241379310344,0.026616378549142825,1.367528408669499,0.036398653801854274,0.7133333333333334,0.025964373045322717
1.0172413793103448,0.02968611196566875,1.251015830236229,0.03713779600721675,0.7066666666666667,0.026244042511766503
1.0827586206896551,0.030657280757488945,1.4387967693969028,0.044109596512368926,0.7000000000000001,0.03087671755865825
1.1482758620689655,0.032941733636663625,1.4011320914098973,0.04615572014500627,0.6933333333333334,0.03200129930053768
1.2137931034482758,0.027730749401844588,1.3199814773808838,0.03660407556432588,0.6866666666666668,0.02513479855417044
1.2793103448275862,0.033103998320844825,1.483050185125328,0.049094890838117466,0.68,0.03338452576991988
1.3448275862068966,0.035676850895314784,1.4074291998157373,0.05021264170753826,0.6733333333333333,0.03380984541640909
1.410344827586207,0.040309582148537235,1.3943727947433788,0.05620658471539368,0.6666666666666667,0.037471056476929124
1.475862068965517,0.03905390965981734,1.4774033844556869,0.057698378307640776,0.66,0.03808092968304291
1.5413793103448274,0.048837287168203666,1.5058464523270507,0.07354145562351688,0.6533333333333333,0.048047084340697696
1.6068965517241378,0.04425698344814065,1.41330259510806,0.06254850955891164,0.6466666666666667,0.04044803618142953
1.6724137931034482,0.04552451760609631,1.3716359003573964,0.06244306269497406,0.6400000000000001,0.03996356012478341
1.7379310344827585,0.05501453175002107,1.446869129749413,0.07959882767672444,0.6333333333333333,0.050412590861925476
1.803448275862069,0.053341089369648924,1.4296950385364815,0.07626149082191812,0.6266666666666667,0.047790534248402024
1.8689655172413793,0.05794705945541507,1.5008222422884947,0.08696823570590076,0.6200000000000001,0.05392030613765848
1.9344827586206894,0.05041702255911656,1.4293028468351332,0.07206119387269642,0.6133333333333333,0.04419753224192047
2.0,0.06079110632993547,1.4519375790681002,0.08826489175355796,0.6066666666666667,0.05354736766382517
