Distance,Peak_AF,Coherence_Ratio,Merit_Function,Q_effective,Merit_Scaled
0.1,0.0011501889029908825,1.366337578982553,0.001571546321085161,0.8,0.0012572370568681287
0.16551724137931034,0.0014343105551700027,1.4918294672666848,0.0021397467514142478,0.7933333333333334,0.0016975324227886369
0.23103448275862068,0.003064683038878995,1.3419733647176049,0.004112723009477419,0.7866666666666666,0.003235342100788903
0.296551724137931,0.0034930550649228914,1.466610364279411,0.005122950761214604,0.78,0.003995901593747391
0.3620689655172413,0.0047756672714068605,1.5517530012781133,0.0074106560215112536,0.7733333333333334,0.0057309073233020365
0.4275862068965517,0.007287530087251258,1.5044048010024194,0.010963395250710372,0.7666666666666667,0.008405269692211285
0.49310344827586206,0.007253520739129479,1.4087494169567625,0.010218393112132438,0.76,0.007765978765220653
0.5586206896551723,0.011769812881997058,1.5432222485754081,0.018163437101067305,0.7533333333333334,0.013683122616137371
0.6241379310344827,0.010626871942061458,1.5178858647915678,0.016130378707805204,0.7466666666666667,0.012044016101827886
0.689655172413793,0.0041522663130736,1.5011489021024547,0.006233170017107442,0.7400000000000001,0.004612545812659507
0.7551724137931034,0.00964500664468644,1.5578973222617554,0.015025930024953844,0.7333333333333334,0.01101901535163282
0.8206896551724137,0.007472738691418384,1.102027287795273,0.0082351619525066,0.7266666666666667,0.005984217685488129
0.886206896551724,0.009323928720733224,1.4884369156895796,0.013878079707197647,0.7200000000000001,0.009992217389182307
0.9517241379310344,0.010872483429167324,1.2756065468083848,0.013869011042311516,0.7133333333333334,0.009893227876848883
1.0172413793103448,0.01298953061290229,1.5749956636598288,0.020458454388297707,0.7066666666666667,0.01445730776773038
1.0827586206896551,0.014985760262036229,1.420310542156592,0.02128443328240139,0.7000000000000001,0.014899103297680974
1.1482758620689655,0.01450382530301482,1.4202322023741885,0.02059879975295122,0.6933333333333334,0.014281834495379514
1.2137931034482758,0.01598091441058013,1.4762295092889979,0.02359149743832018,0.6866666666666668,0.016199494907646526
1.2793103448275862,0.01108587725827766,1.5255622795938841,0.016912196181436065,0.68,0.011500293403376525
1.3448275862068966,0.02023956336840348,1.5511764086330095,0.03139513321810033,0.6733333333333333,0.021139389700187555
1.410344827586207,0.016178882998808937,1.5677583793130698,0.02536457938930848,0.6666666666666667,0.01690971959287232
1.475862068965517,0.0155286857940115,1.3310769352228344,0.020669875494731194,0.66,0.013642117826522589
1.5413793103448274,0.016320742415841628,1.270021958258421,0.020727701243198456,0.6533333333333333,0.013542098145556325
1.6068965517241378,0.02255430639265835,1.4509397694754438,0.03272494011804224,0.6466666666666667,0.02116212794300065
1.6724137931034482,0.024178685186144258,1.4733373465351636,0.03562335987486285,0.6400000000000001,0.022798950319912227
1.7379310344827585,0.011676924595145933,1.5082608388297336,0.01761184808482635,0.6333333333333333,0.011154170453723354
1.803448275862069,0.01930361185673728,1.5499579858603376,0.029919787353298248,0.6266666666666667,0.018749733408066904
1.8689655172413793,0.027168216469738368,1.38711307203164,0.037685388208959385,0.6200000000000001,0.023364940689554824
1.9344827586206894,0.016551193368011054,1.3691354638056388,0.022660825808448627,0.6133333333333333,0.013898639829181823
2.0,0.024045613780835466,1.4820332782010304,0.03563639981796746,0.6066666666666667,0.021619415889566923
