Distance,Peak_AF,Coherence_Ratio,Merit_Function,Q_effective,Merit_Scaled
0.1,0.008078144096064886,1.539352164236095,0.012435108597288516,0.8,0.009948086877830813
0.16551724137931034,0.012997255440888622,1.5312233410890022,0.019901700901184687,0.7933333333333334,0.015788682714939856
0.23103448275862068,0.0178556495175922,1.5441170501695518,0.027571212861965847,0.7866666666666666,0.021689354118079797
0.296551724137931,0.024139520894436505,1.5456770255545225,0.037311902854423866,0.78,0.029103284226450615
0.3620689655172413,0.02987475379235305,1.5473772969473567,0.046227515770179056,0.7733333333333334,0.035749278862271805
0.4275862068965517,0.034275655516568596,1.5619362696748547,0.05353638951820951,0.7666666666666667,0.04104456529729396
0.49310344827586206,0.04118360416642795,1.5476047004277163,0.06373593938851838,0.76,0.04843931393527397
0.5586206896551723,0.04934559147773146,1.5489076994479394,0.07643176657367087,0.7533333333333334,0.05757859748549873
0.6241379310344827,0.05229570050452958,1.5656642588143246,0.0818775091696002,0.7466666666666667,0.061135206846634815
0.689655172413793,0.052908545199315773,1.5162855591425415,0.08022446304096295,0.7400000000000001,0.05936610265031259
0.7551724137931034,0.061321090498893914,1.543930678824895,0.09467551288024009,0.7333333333333334,0.06942870944550941
0.8206896551724137,0.06657017009817993,1.5623757019068383,0.1040076162332015,0.7266666666666667,0.07557886779612642
0.886206896551724,0.06923676536039004,1.545780179017443,0.10702481955337242,0.7200000000000001,0.07705787007842815
0.9517241379310344,0.07641849516853345,1.5646301400465297,0.11956668079768755,0.7133333333333334,0.08529089896901712
1.0172413793103448,0.07600582870579237,1.5481902354173211,0.11767148183710927,0.7066666666666667,0.08315451383155721
1.0827586206896551,0.08674556037368718,1.538324762295719,0.13344284354206126,0.7000000000000001,0.09340999047944289
1.1482758620689655,0.09348428395666673,1.5583971847693758,0.14568564493825037,0.6933333333333334,0.1010087138238536
1.2137931034482758,0.09574346454130675,1.5680148068581257,0.1501271700606649,0.6866666666666668,0.10308732344165658
1.2793103448275862,0.10141998720275358,1.5476632613298114,0.15696398815824134,0.68,0.10673551194760411
1.3448275862068966,0.11003353559996076,1.5605621409507366,0.17171416989225385,0.6733333333333333,0.1156208743941176
1.410344827586207,0.1115958651675331,1.5482058241257897,0.1727733684007311,0.6666666666666667,0.11518224560048741
1.475862068965517,0.12014872897689736,1.5602113094369456,0.18745740576422973,0.66,0.12372188780439163
1.5413793103448274,0.12356736375432957,1.5106076677012592,0.1866618071649209,0.6533333333333333,0.12195238068108165
1.6068965517241378,0.13191205847780507,1.5626483371080557,0.2061321588248427,0.6466666666666667,0.13329879604006495
1.6724137931034482,0.13051246988816304,1.548750822140146,0.20213129503883356,0.6400000000000001,0.1293640288248535
1.7379310344827585,0.1331318382090824,1.5203351698163692,0.20240501585157067,0.6333333333333333,0.12818984337266143
1.803448275862069,0.1419884595086064,1.536479797617663,0.21816239952982727,0.6266666666666667,0.13671510370535844
1.8689655172413793,0.15241445172721002,1.5247209785814493,0.2323895119874667,0.6200000000000001,0.1440814974322294
1.9344827586206894,0.14623150948224717,1.531682710701195,0.22398027483369584,0.6133333333333333,0.13737456856466676
2.0,0.158817953652427,1.5306910535541516,0.24310122079954793,0.6066666666666667,0.1474814072850591
